Volatility 3 Framework 2.28.0

NetNS	Process Name	PID	TID	FD	Sock Offset	Family	Type	Proto	Source Addr	Source Port	Destination Addr	Destination Port	State	Filter
4026531840	systemd-network	619	619	3	0x9422469ad000	AF_NETLINK	RAW	NETLINK_ROUTE	groups:0x800405d5	1	group:0x00000000	0	UNCONNECTED	-
4026531840	systemd-network	619	619	4	0x942246b63300	AF_UNIX	DGRAM	-	-	22195	/run/systemd/journal/socket	19849	UNCONNECTED	-
4026531840	systemd-network	619	619	9	0x942245591000	AF_NETLINK	RAW	NETLINK_GENERIC	-	619	group:0x00000000	0	UNCONNECTED	-
4026531840	systemd-network	619	619	10	0x942245596800	AF_NETLINK	RAW	NETLINK_KOBJECT_UEVENT	groups:0x00000002	619	group:0x00000000	0	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	systemd-network	619	619	11	0x942246b67700	AF_UNIX	DGRAM	-	-	22201	-	22202	CONNECTED	-
4026531840	systemd-network	619	619	12	0x942246b64c80	AF_UNIX	DGRAM	-	-	22202	-	22201	CONNECTED	-
4026531840	systemd-network	619	619	13	0x942246b60cc0	AF_UNIX	DGRAM	-	-	22203	-	22204	CONNECTED	-
4026531840	systemd-network	619	619	14	0x942246b66a40	AF_UNIX	DGRAM	-	-	22204	-	22203	CONNECTED	-
4026531840	systemd-network	619	619	16	0x94226f9f2400	AF_INET	DGRAM	UDP	0.0.0.0	0	0.0.0.0	0	UNCONNECTED	-
4026531840	systemd-network	619	619	17	0x942246d6e800	AF_PACKET	RAW	0x88cc	enp1s0	-	-	-	UNCONNECTED	filter_type=socket_filter,bpf_filter_type=cBPF
4026531840	systemd-network	619	619	18	0x94226f9f1b00	AF_INET	DGRAM	UDP	192.168.100.206	68	0.0.0.0	0	UNCONNECTED	-
4026531840	systemd-network	619	619	20	0x94224450e3c0	AF_INET6	RAW	ICMPv6	::	58	::	0	UNCONNECTED	-
4026531840	systemd-network	619	619	21	0x942246b66600	AF_UNIX	STREAM	-	-	22261	/run/dbus/system_bus_socket	22310	ESTABLISHED	-
4026531840	systemd-resolve	621	621	1	0x94227062a640	AF_UNIX	STREAM	-	-	19002	/run/systemd/journal/stdout	14943	ESTABLISHED	-
4026531840	systemd-resolve	621	621	2	0x94227062a640	AF_UNIX	STREAM	-	-	19002	/run/systemd/journal/stdout	14943	ESTABLISHED	-
4026531840	systemd-resolve	621	621	3	0x942270629980	AF_UNIX	DGRAM	-	-	19016	/run/systemd/journal/socket	19849	UNCONNECTED	-
4026531840	systemd-resolve	621	621	9	0x942246186000	AF_NETLINK	RAW	NETLINK_ROUTE	groups:0x00000111	621	group:0x00000000	0	UNCONNECTED	-
4026531840	systemd-resolve	621	621	13	0x942244fe5a00	AF_INET	DGRAM	UDP	127.0.0.53	53	0.0.0.0	0	UNCONNECTED	-
4026531840	systemd-resolve	621	621	14	0x942244512300	AF_INET	STREAM	TCP	127.0.0.53	53	0.0.0.0	0	LISTEN	-
